Date,City,State,Price
1997-08-01,Portland,OR,93.2
1997-08-01,Dallas,TX,
1997-08-01,Seattle,WA,81.72
1997-08-01,10,Composite,81.41
1997-08-01,20,Composite,
1997-08-01,US,National,86.19
1997-09-01,Phoenix,AZ,85.26
1997-09-01,Los Angeles,CA,78.29
1997-09-01,San Diego,CA,75.95
1997-09-01,San Francisco,CA,74.76
1997-09-01,Denver,CO,78.88
1997-09-01,Washington,DC,89.93
1997-09-01,Miami,FL,89.31
1997-09-01,Tampa,FL,89.71
1997-09-01,Atlanta,GA,86.26
1997-09-01,Chicago,IL,88.46
1997-09-01,Boston,MA,78.33
1997-09-01,Detroit,MI,84.0
1997-09-01,Minneapolis,MN,82.26
1997-09-01,Charlotte,NC,92.18
1997-09-01,Las Vegas,NV,92.88
1997-09-01,New York,NY,82.8
1997-09-01,Cleveland,OH,90.37
1997-09-01,Portland,OR,93.37
1997-09-01,Dallas,TX,
1997-09-01,Seattle,WA,82.1
1997-09-01,10,Composite,81.57
1997-09-01,20,Composite,
1997-09-01,US,National,86.35
1997-10-01,Phoenix,AZ,85.81
1997-10-01,Los Angeles,CA,78.77
1997-10-01,San Diego,CA,76.47
1997-10-01,San Francisco,CA,75.22
1997-10-01,Denver,CO,79.14
1997-10-01,Washington,DC,89.98
1997-10-01,Miami,FL,89.71
1997-10-01,Tampa,FL,89.71
1997-10-01,Atlanta,GA,86.52
1997-10-01,Chicago,IL,88.62
1997-10-01,Boston,MA,78.64
1997-10-01,Detroit,MI,84.41
1997-10-01,Minneapolis,MN,82.55
1997-10-01,Charlotte,NC,92.41
1997-10-01,Las Vegas,NV,93.1
1997-10-01,New York,NY,82.84
1997-10-01,Cleveland,OH,89.99
1997-10-01,Portland,OR,93.11
1997-10-01,Dallas,TX,
1997-10-01,Seattle,WA,82.32
1997-10-01,10,Composite,81.83
1997-10-01,20,Composite,
1997-10-01,US,National,86.44
1997-11-01,Phoenix,AZ,86.17
1997-11-01,Los Angeles,CA,78.97
1997-11-01,San Diego,CA,76.77
1997-11-01,San Francisco,CA,75.31
1997-11-01,Denver,CO,79.45
1997-11-01,Washington,DC,89.75
1997-11-01,Miami,FL,90.03
1997-11-01,Tampa,FL,89.75
1997-11-01,Atlanta,GA,86.95
1997-11-01,Chicago,IL,88.99
1997-11-01,Boston,MA,78.77
1997-11-01,Detroit,MI,84.84
1997-11-01,Minneapolis,MN,82.52
1997-11-01,Charlotte,NC,92.32
1997-11-01,Las Vegas,NV,93.01
1997-11-01,New York,NY,82.94
1997-11-01,Cleveland,OH,90.49
1997-11-01,Portland,OR,93.5
1997-11-01,Dallas,TX,
1997-11-01,Seattle,WA,82.68
1997-11-01,10,Composite,81.98
1997-11-01,20,Composite,
1997-11-01,US,National,86.67
1997-12-01,Phoenix,AZ,86.41
1997-12-01,Los Angeles,CA,79.5
1997-12-01,San Diego,CA,77.57
1997-12-01,San Francisco,CA,75.81
1997-12-01,Denver,CO,79.91
1997-12-01,Washington,DC,89.71
1997-12-01,Miami,FL,90.5
1997-12-01,Tampa,FL,90.2
1997-12-01,Atlanta,GA,87.09
1997-12-01,Chicago,IL,89.18
1997-12-01,Boston,MA,78.94
1997-12-01,Detroit,MI,84.81
1997-12-01,Minneapolis,MN,82.76
1997-12-01,Charlotte,NC,92.15
1997-12-01,Las Vegas,NV,93.04
1997-12-01,New York,NY,83.11
1997-12-01,Cleveland,OH,90.37
1997-12-01,Portland,OR,93.77
1997-12-01,Dallas,TX,
1997-12-01,Seattle,WA,83.15
1997-12-01,10,Composite,82.31
1997-12-01,20,Composite,
1997-12-01,US,National,86.89
1998-01-01,Phoenix,AZ,86.64
1998-01-01,Los Angeles,CA,80.28
1998-01-01,San Diego,CA,78.23
1998-01-01,San Francisco,CA,76.19
1998-01-01,Denver,CO,80.17
1998-01-01,Washington,DC,89.5
1998-01-01,Miami,FL,90.8
1998-01-01,Tampa,FL,90.68
1998-01-01,Atlanta,GA,87.4
1998-01-01,Chicago,IL,89.69
1998-01-01,Boston,MA,79.24
1998-01-01,Detroit,MI,84.98
1998-01-01,Minneapolis,MN,82.68
1998-01-01,Charlotte,NC,92.13
1998-01-01,Las Vegas,NV,92.94
1998-01-01,New York,NY,83.36
1998-01-01,Cleveland,OH,90.78
1998-01-01,Portland,OR,93.6
1998-01-01,Dallas,TX,
1998-01-01,Seattle,WA,83.49
1998-01-01,10,Composite,82.7
1998-01-01,20,Composite,
1998-01-01,US,National,87.2
1998-02-01,Phoenix,AZ,87.09
1998-02-01,Los Angeles,CA,81.14
1998-02-01,San Diego,CA,79.03
1998-02-01,San Francisco,CA,76.53
1998-02-01,Denver,CO,80.33
1998-02-01,Washington,DC,89.33
1998-02-01,Miami,FL,90.88
1998-02-01,Tampa,FL,90.81
1998-02-01,Atlanta,GA,87.6
1998-02-01,Chicago,IL,89.75
1998-02-01,Boston,MA,79.48
1998-02-01,Detroit,MI,85.41
1998-02-01,Minneapolis,MN,83.06
1998-02-01,Charlotte,NC,92.37
1998-02-01,Las Vegas,NV,93.3
1998-02-01,New York,NY,83.85
1998-02-01,Cleveland,OH,90.76
1998-02-01,Portland,OR,93.57
1998-02-01,Dallas,TX,
1998-02-01,Seattle,WA,84.61
1998-02-01,10,Composite,83.13
1998-02-01,20,Composite,
1998-02-01,US,National,87.41
1998-03-01,Phoenix,AZ,87.52
1998-03-01,Los Angeles,CA,82.73
1998-03-01,San Diego,CA,80.45
1998-03-01,San Francisco,CA,77.48
1998-03-01,Denver,CO,80.69
1998-03-01,Washington,DC,89.42
1998-03-01,Miami,FL,90.75
1998-03-01,Tampa,FL,90.91
1998-03-01,Atlanta,GA,88.2
1998-03-01,Chicago,IL,89.99
1998-03-01,Boston,MA,80.2
1998-03-01,Detroit,MI,85.67
1998-03-01,Minneapolis,MN,83.03
1998-03-01,Charlotte,NC,92.86
1998-03-01,Las Vegas,NV,94.48
1998-03-01,New York,NY,84.28
1998-03-01,Cleveland,OH,91.1
1998-03-01,Portland,OR,94.07
1998-03-01,Dallas,TX,
1998-03-01,Seattle,WA,85.7
1998-03-01,10,Composite,83.87
1998-03-01,20,Composite,
1998-03-01,US,National,87.92
1998-04-01,Phoenix,AZ,88.06
1998-04-01,Los Angeles,CA,83.96
1998-04-01,San Diego,CA,81.88
1998-04-01,San Francisco,CA,79.08
1998-04-01,Denver,CO,81.48
1998-04-01,Washington,DC,90.05
1998-04-01,Miami,FL,91.03
1998-04-01,Tampa,FL,91.21
1998-04-01,Atlanta,GA,89.03
1998-04-01,Chicago,IL,90.12
1998-04-01,Boston,MA,81.07
1998-04-01,Detroit,MI,86.38
1998-04-01,Minneapolis,MN,83.75
1998-04-01,Charlotte,NC,93.22
1998-04-01,Las Vegas,NV,94.58
1998-04-01,New York,NY,84.76
1998-04-01,Cleveland,OH,91.88
1998-04-01,Portland,OR,94.95
1998-04-01,Dallas,TX,
1998-04-01,Seattle,WA,86.92
1998-04-01,10,Composite,84.69
1998-04-01,20,Composite,
1998-04-01,US,National,88.6
1998-05-01,Phoenix,AZ,88.6
1998-05-01,Los Angeles,CA,85.4
1998-05-01,San Diego,CA,83.13
1998-05-01,San Francisco,CA,80.82
1998-05-01,Denver,CO,82.4
1998-05-01,Washington,DC,90.78
1998-05-01,Miami,FL,91.43
1998-05-01,Tampa,FL,91.47
1998-05-01,Atlanta,GA,89.86
1998-05-01,Chicago,IL,90.88
1998-05-01,Boston,MA,82.55
1998-05-01,Detroit,MI,87.25
1998-05-01,Minneapolis,MN,84.35
1998-05-01,Charlotte,NC,93.99
1998-05-01,Las Vegas,NV,94.5
1998-05-01,New York,NY,85.52
1998-05-01,Cleveland,OH,92.61
1998-05-01,Portland,OR,95.61
1998-05-01,Dallas,TX,
1998-05-01,Seattle,WA,88.06
1998-05-01,10,Composite,85.77
1998-05-01,20,Composite,
1998-05-01,US,National,89.41
1998-06-01,Phoenix,AZ,89.41
1998-06-01,Los Angeles,CA,86.97
1998-06-01,San Diego,CA,84.57
1998-06-01,San Francisco,CA,82.41
1998-06-01,Denver,CO,83.37
1998-06-01,Washington,DC,91.76
1998-06-01,Miami,FL,92.12
1998-06-01,Tampa,FL,91.97
1998-06-01,Atlanta,GA,90.49
1998-06-01,Chicago,IL,92.01
1998-06-01,Boston,MA,84.12
1998-06-01,Detroit,MI,88.02
1998-06-01,Minneapolis,MN,85.26
1998-06-01,Charlotte,NC,94.45
1998-06-01,Las Vegas,NV,94.32
1998-06-01,New York,NY,86.58
1998-06-01,Cleveland,OH,93.63
1998-06-01,Portland,OR,96.14
1998-06-01,Dallas,TX,
1998-06-01,Seattle,WA,89.16
1998-06-01,10,Composite,87.03
1998-06-01,20,Composite,
1998-06-01,US,National,90.23
1998-07-01,Phoenix,AZ,90.05
1998-07-01,Los Angeles,CA,88.62
1998-07-01,San Diego,CA,85.81
1998-07-01,San Francisco,CA,83.52
1998-07-01,Denver,CO,84.2
1998-07-01,Washington,DC,92.29
1998-07-01,Miami,FL,92.67
1998-07-01,Tampa,FL,92.72
1998-07-01,Atlanta,GA,90.76
1998-07-01,Chicago,IL,92.59
1998-07-01,Boston,MA,85.42
1998-07-01,Detroit,MI,88.79
1998-07-01,Minneapolis,MN,86.14
1998-07-01,Charlotte,NC,94.78
1998-07-01,Las Vegas,NV,94.58
1998-07-01,New York,NY,87.7
1998-07-01,Cleveland,OH,93.94
1998-07-01,Portland,OR,96.44
1998-07-01,Dallas,TX,
1998-07-01,Seattle,WA,90.01
1998-07-01,10,Composite,88.14
1998-07-01,20,Composite,
1998-07-01,US,National,90.9
1998-08-01,Phoenix,AZ,90.54
1998-08-01,Los Angeles,CA,89.98
1998-08-01,San Diego,CA,87.05
1998-08-01,San Francisco,CA,84.41
1998-08-01,Denver,CO,85.05
1998-08-01,Washington,DC,92.76
1998-08-01,Miami,FL,92.98
1998-08-01,Tampa,FL,93.0
1998-08-01,Atlanta,GA,90.99
1998-08-01,Chicago,IL,93.02
1998-08-01,Boston,MA,86.4
1998-08-01,Detroit,MI,89.39
1998-08-01,Minneapolis,MN,86.88
1998-08-01,Charlotte,NC,95.04
1998-08-01,Las Vegas,NV,94.69
1998-08-01,New York,NY,88.48
1998-08-01,Cleveland,OH,94.1
1998-08-01,Portland,OR,96.81
1998-08-01,Dallas,TX,
1998-08-01,Seattle,WA,90.41
1998-08-01,10,Composite,89.01
1998-08-01,20,Composite,
1998-08-01,US,National,91.44
1998-09-01,Phoenix,AZ,90.86
1998-09-01,Los Angeles,CA,90.95
1998-09-01,San Diego,CA,87.82
1998-09-01,San Francisco,CA,85.06
1998-09-01,Denver,CO,85.79
1998-09-01,Washington,DC,92.79
1998-09-01,Miami,FL,93.2
1998-09-01,Tampa,FL,93.47
1998-09-01,Atlanta,GA,91.28
1998-09-01,Chicago,IL,92.8
1998-09-01,Boston,MA,87.19
1998-09-01,Detroit,MI,90.01
1998-09-01,Minneapolis,MN,87.36
1998-09-01,Charlotte,NC,95.17
1998-09-01,Las Vegas,NV,95.14
1998-09-01,New York,NY,89.04
1998-09-01,Cleveland,OH,94.17
1998-09-01,Portland,OR,97.03
1998-09-01,Dallas,TX,
1998-09-01,Seattle,WA,90.92
1998-09-01,10,Composite,89.58
1998-09-01,20,Composite,
1998-09-01,US,National,91.79
1998-10-01,Phoenix,AZ,91.15
1998-10-01,Los Angeles,CA,91.38
1998-10-01,San Diego,CA,88.09
1998-10-01,San Francisco,CA,85.05
1998-10-01,Denver,CO,86.46
1998-10-01,Washington,DC,92.88
1998-10-01,Miami,FL,93.25
1998-10-01,Tampa,FL,93.45
1998-10-01,Atlanta,GA,91.95
1998-10-01,Chicago,IL,92.82
1998-10-01,Boston,MA,87.32
1998-10-01,Detroit,MI,90.42
1998-10-01,Minneapolis,MN,88.01
1998-10-01,Charlotte,NC,95.42
1998-10-01,Las Vegas,NV,95.14
1998-10-01,New York,NY,89.31
1998-10-01,Cleveland,OH,94.34
1998-10-01,Portland,OR,97.29
1998-10-01,Dallas,TX,
1998-10-01,Seattle,WA,91.38
1998-10-01,10,Composite,89.8
1998-10-01,20,Composite,
1998-10-01,US,National,92.03
1998-11-01,Phoenix,AZ,91.59
1998-11-01,Los Angeles,CA,91.38
1998-11-01,San Diego,CA,88.28
1998-11-01,San Francisco,CA,84.66
1998-11-01,Denver,CO,86.96
1998-11-01,Washington,DC,92.98
1998-11-01,Miami,FL,93.49
1998-11-01,Tampa,FL,93.8
1998-11-01,Atlanta,GA,92.55
1998-11-01,Chicago,IL,92.14
1998-11-01,Boston,MA,87.14
1998-11-01,Detroit,MI,91.02
1998-11-01,Minneapolis,MN,88.79
1998-11-01,Charlotte,NC,95.39
1998-11-01,Las Vegas,NV,95.46
1998-11-01,New York,NY,89.41
1998-11-01,Cleveland,OH,94.54
1998-11-01,Portland,OR,97.41
1998-11-01,Dallas,TX,
1998-11-01,Seattle,WA,91.72
1998-11-01,10,Composite,89.76
1998-11-01,20,Composite,
1998-11-01,US,National,92.23
1998-12-01,Phoenix,AZ,92.04
1998-12-01,Los Angeles,CA,91.3
1998-12-01,San Diego,CA,88.33
1998-12-01,San Francisco,CA,84.5
1998-12-01,Denver,CO,87.25
1998-12-01,Washington,DC,93.21
1998-12-01,Miami,FL,93.75
1998-12-01,Tampa,FL,93.96
1998-12-01,Atlanta,GA,92.95
1998-12-01,Chicago,IL,92.4
1998-12-01,Boston,MA,87.45
1998-12-01,Detroit,MI,91.61
1998-12-01,Minneapolis,MN,89.32
1998-12-01,Charlotte,NC,95.48
1998-12-01,Las Vegas,NV,95.46
1998-12-01,New York,NY,89.43
1998-12-01,Cleveland,OH,94.59
1998-12-01,Portland,OR,97.88
1998-12-01,Dallas,TX,
1998-12-01,Seattle,WA,91.55
1998-12-01,10,Composite,89.82
1998-12-01,20,Composite,
1998-12-01,US,National,92.48
1999-01-01,Phoenix,AZ,92.41
1999-01-01,Los Angeles,CA,91.22
1999-01-01,San Diego,CA,89.18
1999-01-01,San Francisco,CA,85.03
1999-01-01,Denver,CO,87.93
1999-01-01,Washington,DC,93.47
1999-01-01,Miami,FL,94.01
1999-01-01,Tampa,FL,94.0
1999-01-01,Atlanta,GA,93.29
1999-01-01,Chicago,IL,92.42
1999-01-01,Boston,MA,88.48
1999-01-01,Detroit,MI,92.26
1999-01-01,Minneapolis,MN,89.73
1999-01-01,Charlotte,NC,95.73
1999-01-01,Las Vegas,NV,95.92
1999-01-01,New York,NY,89.49
1999-01-01,Cleveland,OH,94.95
1999-01-01,Portland,OR,98.19
1999-01-01,Dallas,TX,
1999-01-01,Seattle,WA,91.66
1999-01-01,10,Composite,90.06
1999-01-01,20,Composite,
1999-01-01,US,National,92.75
1999-02-01,Phoenix,AZ,92.91
1999-02-01,Los Angeles,CA,91.46
1999-02-01,San Diego,CA,90.05
1999-02-01,San Francisco,CA,85.93
1999-02-01,Denver,CO,88.67
1999-02-01,Washington,DC,93.41
1999-02-01,Miami,FL,94.21
1999-02-01,Tampa,FL,94.19
1999-02-01,Atlanta,GA,93.64
1999-02-01,Chicago,IL,92.68
1999-02-01,Boston,MA,89.26
1999-02-01,Detroit,MI,92.69
1999-02-01,Minneapolis,MN,89.99
1999-02-01,Charlotte,NC,96.05
1999-02-01,Las Vegas,NV,96.38
1999-02-01,New York,NY,89.89
1999-02-01,Cleveland,OH,94.93
1999-02-01,Portland,OR,98.59
1999-02-01,Dallas,TX,
1999-02-01,Seattle,WA,91.98
1999-02-01,10,Composite,90.49
1999-02-01,20,Composite,
1999-02-01,US,National,93.02
1999-03-01,Phoenix,AZ,93.81
1999-03-01,Los Angeles,CA,92.37
1999-03-01,San Diego,CA,91.32
1999-03-01,San Francisco,CA,87.51
1999-03-01,Denver,CO,90.22
1999-03-01,Washington,DC,93.89
1999-03-01,Miami,FL,94.75
1999-03-01,Tampa,FL,94.28
1999-03-01,Atlanta,GA,94.34
1999-03-01,Chicago,IL,92.83
1999-03-01,Boston,MA,90.14
1999-03-01,Detroit,MI,92.82
1999-03-01,Minneapolis,MN,90.42
1999-03-01,Charlotte,NC,97.19
1999-03-01,Las Vegas,NV,96.33
1999-03-01,New York,NY,90.56
1999-03-01,Cleveland,OH,95.67
1999-03-01,Portland,OR,98.2
1999-03-01,Dallas,TX,
1999-03-01,Seattle,WA,93.23
1999-03-01,10,Composite,91.31
1999-03-01,20,Composite,
1999-03-01,US,National,93.65
1999-04-01,Phoenix,AZ,94.63
1999-04-01,Los Angeles,CA,93.95
1999-04-01,San Diego,CA,92.27
1999-04-01,San Francisco,CA,89.21
1999-04-01,Denver,CO,91.31
1999-04-01,Washington,DC,94.98
1999-04-01,Miami,FL,95.67
1999-04-01,Tampa,FL,95.19
1999-04-01,Atlanta,GA,94.98
1999-04-01,Chicago,IL,94.07
1999-04-01,Boston,MA,91.17
1999-04-01,Detroit,MI,92.95
1999-04-01,Minneapolis,MN,91.53
1999-04-01,Charlotte,NC,98.12
1999-04-01,Las Vegas,NV,96.59
1999-04-01,New York,NY,91.59
1999-04-01,Cleveland,OH,96.63
1999-04-01,Portland,OR,98.74
1999-04-01,Dallas,TX,
1999-04-01,Seattle,WA,94.66
1999-04-01,10,Composite,92.55
1999-04-01,20,Composite,
1999-04-01,US,National,94.48
1999-05-01,Phoenix,AZ,95.14
1999-05-01,Los Angeles,CA,95.27
1999-05-01,San Diego,CA,93.11
1999-05-01,San Francisco,CA,90.82
1999-05-01,Denver,CO,92.51
1999-05-01,Washington,DC,95.81
1999-05-01,Miami,FL,96.21
1999-05-01,Tampa,FL,96.02
1999-05-01,Atlanta,GA,95.91
1999-05-01,Chicago,IL,95.37
1999-05-01,Boston,MA,92.79
1999-05-01,Detroit,MI,93.82
1999-05-01,Minneapolis,MN,92.36
1999-05-01,Charlotte,NC,98.9
1999-05-01,Las Vegas,NV,97.27
1999-05-01,New York,NY,92.49
1999-05-01,Cleveland,OH,97.37
1999-05-01,Portland,OR,99.38
1999-05-01,Dallas,TX,
1999-05-01,Seattle,WA,95.97
1999-05-01,10,Composite,93.69
1999-05-01,20,Composite,
1999-05-01,US,National,95.4
1999-06-01,Phoenix,AZ,95.77
1999-06-01,Los Angeles,CA,96.62
1999-06-01,San Diego,CA,94.65
1999-06-01,San Francisco,CA,92.52
1999-06-01,Denver,CO,93.75
1999-06-01,Washington,DC,97.09
1999-06-01,Miami,FL,96.18
1999-06-01,Tampa,FL,96.66
1999-06-01,Atlanta,GA,96.66
1999-06-01,Chicago,IL,96.83
1999-06-01,Boston,MA,94.29
1999-06-01,Detroit,MI,94.83
1999-06-01,Minneapolis,MN,93.63
1999-06-01,Charlotte,NC,99.32
1999-06-01,Las Vegas,NV,98.07
1999-06-01,New York,NY,94.07
1999-06-01,Cleveland,OH,97.86
1999-06-01,Portland,OR,100.08
1999-06-01,Dallas,TX,
1999-06-01,Seattle,WA,97.16
1999-06-01,10,Composite,95.1
1999-06-01,20,Composite,
1999-06-01,US,National,96.4
1999-07-01,Phoenix,AZ,96.33
1999-07-01,Los Angeles,CA,97.49
1999-07-01,San Diego,CA,95.71
1999-07-01,San Francisco,CA,94.2
1999-07-01,Denver,CO,94.92
1999-07-01,Washington,DC,98.15
1999-07-01,Miami,FL,96.79
1999-07-01,Tampa,FL,97.46
1999-07-01,Atlanta,GA,97.32
1999-07-01,Chicago,IL,97.51
1999-07-01,Boston,MA,96.08
1999-07-01,Detroit,MI,96.22
1999-07-01,Minneapolis,MN,94.79
1999-07-01,Charlotte,NC,99.55
1999-07-01,Las Vegas,NV,98.58
1999-07-01,New York,NY,95.47
1999-07-01,Cleveland,OH,98.06
1999-07-01,Portland,OR,100.35
1999-07-01,Dallas,TX,
1999-07-01,Seattle,WA,97.64
1999-07-01,10,Composite,96.28
1999-07-01,20,Composite,
1999-07-01,US,National,97.23
1999-08-01,Phoenix,AZ,97.23
1999-08-01,Los Angeles,CA,98.3
1999-08-01,San Diego,CA,96.88
1999-08-01,San Francisco,CA,95.14
1999-08-01,Denver,CO,96.14
1999-08-01,Washington,DC,99.15
1999-08-01,Miami,FL,97.32
1999-08-01,Tampa,FL,97.79
1999-08-01,Atlanta,GA,97.62
1999-08-01,Chicago,IL,98.11
1999-08-01,Boston,MA,97.27
1999-08-01,Detroit,MI,97.02
1999-08-01,Minneapolis,MN,96.22
1999-08-01,Charlotte,NC,99.7
1999-08-01,Las Vegas,NV,98.53
1999-08-01,New York,NY,96.88
1999-08-01,Cleveland,OH,98.54
1999-08-01,Portland,OR,100.65
1999-08-01,Dallas,TX,
1999-08-01,Seattle,WA,98.11
1999-08-01,10,Composite,97.31
1999-08-01,20,Composite,
1999-08-01,US,National,97.94
1999-09-01,Phoenix,AZ,97.91
1999-09-01,Los Angeles,CA,98.63
1999-09-01,San Diego,CA,97.77
1999-09-01,San Francisco,CA,96.15
1999-09-01,Denver,CO,97.62
1999-09-01,Washington,DC,99.58
1999-09-01,Miami,FL,98.01
1999-09-01,Tampa,FL,98.22
1999-09-01,Atlanta,GA,98.01
1999-09-01,Chicago,IL,98.31
1999-09-01,Boston,MA,98.33
1999-09-01,Detroit,MI,98.03
1999-09-01,Minneapolis,MN,97.7
1999-09-01,Charlotte,NC,99.82
1999-09-01,Las Vegas,NV,99.03
1999-09-01,New York,NY,97.67
1999-09-01,Cleveland,OH,98.76
1999-09-01,Portland,OR,100.71
1999-09-01,Dallas,TX,
1999-09-01,Seattle,WA,98.66
1999-09-01,10,Composite,97.99
1999-09-01,20,Composite,
1999-09-01,US,National,98.44
1999-10-01,Phoenix,AZ,98.56
1999-10-01,Los Angeles,CA,98.99
1999-10-01,San Diego,CA,98.55
1999-10-01,San Francisco,CA,96.72
1999-10-01,Denver,CO,98.54
1999-10-01,Washington,DC,99.53
1999-10-01,Miami,FL,98.05
1999-10-01,Tampa,FL,98.8
1999-10-01,Atlanta,GA,98.59
1999-10-01,Chicago,IL,98.97
1999-10-01,Boston,MA,99.13
1999-10-01,Detroit,MI,98.48
1999-10-01,Minneapolis,MN,98.83
1999-10-01,Charlotte,NC,99.47
1999-10-01,Las Vegas,NV,99.34
1999-10-01,New York,NY,98.24
1999-10-01,Cleveland,OH,99.22
1999-10-01,Portland,OR,100.91
1999-10-01,Dallas,TX,
1999-10-01,Seattle,WA,99.45
1999-10-01,10,Composite,98.48
1999-10-01,20,Composite,
1999-10-01,US,National,98.88
1999-11-01,Phoenix,AZ,99.03
1999-11-01,Los Angeles,CA,99.34
1999-11-01,San Diego,CA,99.19
1999-11-01,San Francisco,CA,97.87
1999-11-01,Denver,CO,99.06
1999-11-01,Washington,DC,99.39
1999-11-01,Miami,FL,98.68
1999-11-01,Tampa,FL,98.94
1999-11-01,Atlanta,GA,99.12
1999-11-01,Chicago,IL,99.38
1999-11-01,Boston,MA,99.67
1999-11-01,Detroit,MI,99.1
1999-11-01,Minneapolis,MN,99.54
1999-11-01,Charlotte,NC,99.3
1999-11-01,Las Vegas,NV,99.78
1999-11-01,New York,NY,98.59
1999-11-01,Cleveland,OH,99.54
1999-11-01,Portland,OR,100.34
1999-11-01,Dallas,TX,
1999-11-01,Seattle,WA,99.96
1999-11-01,10,Composite,98.94
1999-11-01,20,Composite,
1999-11-01,US,National,99.2
1999-12-01,Phoenix,AZ,99.49
1999-12-01,Los Angeles,CA,99.79
1999-12-01,San Diego,CA,99.47
1999-12-01,San Francisco,CA,98.9
1999-12-01,Denver,CO,99.42
1999-12-01,Washington,DC,99.73
1999-12-01,Miami,FL,99.52
1999-12-01,Tampa,FL,99.92
1999-12-01,Atlanta,GA,99.76
1999-12-01,Chicago,IL,99.84
1999-12-01,Boston,MA,100.01
1999-12-01,Detroit,MI,99.64
1999-12-01,Minneapolis,MN,100.0
1999-12-01,Charlotte,NC,99.61
1999-12-01,Las Vegas,NV,99.69
1999-12-01,New York,NY,99.28
1999-12-01,Cleveland,OH,99.73
1999-12-01,Portland,OR,100.29
1999-12-01,Dallas,TX,
1999-12-01,Seattle,WA,99.94
1999-12-01,10,Composite,99.51
1999-12-01,20,Composite,
1999-12-01,US,National,99.59
2000-01-01,Phoenix,AZ,100.0
2000-01-01,Los Angeles,CA,100.0
2000-01-01,San Diego,CA,100.0
2000-01-01,San Francisco,CA,100.0
2000-01-01,Denver,CO,100.0
2000-01-01,Washington,DC,100.0
2000-01-01,Miami,FL,100.0
2000-01-01,Tampa,FL,100.0
2000-01-01,Atlanta,GA,100.0
2000-01-01,Chicago,IL,100.0
2000-01-01,Boston,MA,100.0
2000-01-01,Detroit,MI,100.0
2000-01-01,Minneapolis,MN,100.0
2000-01-01,Charlotte,NC,100.0
2000-01-01,Las Vegas,NV,100.0
2000-01-01,New York,NY,100.0
2000-01-01,Cleveland,OH,100.0
2000-01-01,Portland,OR,100.0
2000-01-01,Dallas,TX,100.0
2000-01-01,Seattle,WA,100.0
2000-01-01,10,Composite,100.0
2000-01-01,20,Composite,100.0
2000-01-01,US,National,100.0
2000-02-01,Phoenix,AZ,100.4
2000-02-01,Los Angeles,CA,100.62
2000-02-01,San Diego,CA,101.07
2000-02-01,San Francisco,CA,102.7
2000-02-01,Denver,CO,100.73
2000-02-01,Washington,DC,100.53
2000-02-01,Miami,FL,100.21
2000-02-01,Tampa,FL,100.51
2000-02-01,Atlanta,GA,100.8
2000-02-01,Chicago,IL,100.52
2000-02-01,Boston,MA,100.36
2000-02-01,Detroit,MI,100.4
2000-02-01,Minneapolis,MN,100.2
2000-02-01,Charlotte,NC,100.43
2000-02-01,Las Vegas,NV,100.33
2000-02-01,New York,NY,100.54
2000-02-01,Cleveland,OH,99.63
2000-02-01,Portland,OR,100.52
2000-02-01,Dallas,TX,101.8
2000-02-01,Seattle,WA,100.4
2000-02-01,10,Composite,100.81
2000-02-01,20,Composite,100.7
2000-02-01,US,National,100.57
2000-03-01,Phoenix,AZ,101.4
2000-03-01,Los Angeles,CA,102.13
2000-03-01,San Diego,CA,103.26
2000-03-01,San Francisco,CA,106.56
2000-03-01,Denver,CO,101.99
2000-03-01,Washington,DC,101.7
2000-03-01,Miami,FL,100.74
2000-03-01,Tampa,FL,100.75
2000-03-01,Atlanta,GA,101.1
2000-03-01,Chicago,IL,101.53
2000-03-01,Boston,MA,101.31
2000-03-01,Detroit,MI,100.6
2000-03-01,Minneapolis,MN,100.5
2000-03-01,Charlotte,NC,100.92
2000-03-01,Las Vegas,NV,100.9
2000-03-01,New York,NY,101.27
2000-03-01,Cleveland,OH,100.35
2000-03-01,Portland,OR,100.91
2000-03-01,Dallas,TX,102.0
2000-03-01,Seattle,WA,102.2
2000-03-01,10,Composite,102.24
2000-03-01,20,Composite,101.9
2000-03-01,US,National,101.47
2000-04-01,Phoenix,AZ,102.1
2000-04-01,Los Angeles,CA,103.7
2000-04-01,San Diego,CA,105.42
2000-04-01,San Francisco,CA,110.97
2000-04-01,Denver,CO,103.07
2000-04-01,Washington,DC,103.34
2000-04-01,Miami,FL,101.83
2000-04-01,Tampa,FL,102.02
2000-04-01,Atlanta,GA,102.5
2000-04-01,Chicago,IL,102.78
2000-04-01,Boston,MA,103.27
2000-04-01,Detroit,MI,101.0
2000-04-01,Minneapolis,MN,102.0
2000-04-01,Charlotte,NC,102.27
2000-04-01,Las Vegas,NV,101.2
2000-04-01,New York,NY,102.41
2000-04-01,Cleveland,OH,101.42
2000-04-01,Portland,OR,101.99
2000-04-01,Dallas,TX,103.2
2000-04-01,Seattle,WA,103.4
2000-04-01,10,Composite,104.01
2000-04-01,20,Composite,103.5
2000-04-01,US,National,102.54
2000-05-01,Phoenix,AZ,102.9
2000-05-01,Los Angeles,CA,104.99
2000-05-01,San Diego,CA,107.15
2000-05-01,San Francisco,CA,115.01
2000-05-01,Denver,CO,105.26
2000-05-01,Washington,DC,104.91
2000-05-01,Miami,FL,102.81
2000-05-01,Tampa,FL,103.26
